repo,package,release_tag,release_name,release_date_utc,asset_original_name,saved_filename,download_url,content_type,size_bytes
AniTrend/anitrend-app,com.mxt.anitrend,1.9.4,Bump version from 1.8.13 to 1.9.4,2021-11-23T20:01:35+00:00,app-github-release.apk,Bump_version_from_1.8.13_to_1.9.4_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.9.4/app-github-release.apk,application/vnd.android.package-archive,16269963
AniTrend/anitrend-app,com.mxt.anitrend,1.9.4,Bump version from 1.8.13 to 1.9.4,2021-11-23T20:01:35+00:00,app-release.apk,Bump_version_from_1.8.13_to_1.9.4_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.9.4/app-release.apk,application/vnd.android.package-archive,16269973
AniTrend/anitrend-app,com.mxt.anitrend,1.8.13,Bump version from 1.8.12 to 1.8.13,2021-11-13T12:18:33+00:00,app-github-release.apk,Bump_version_from_1.8.12_to_1.8.13_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.13/app-github-release.apk,application/vnd.android.package-archive,16269467
AniTrend/anitrend-app,com.mxt.anitrend,1.8.13,Bump version from 1.8.12 to 1.8.13,2021-11-13T12:18:33+00:00,app-release.apk,Bump_version_from_1.8.12_to_1.8.13_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.13/app-release.apk,application/vnd.android.package-archive,16269461
AniTrend/anitrend-app,com.mxt.anitrend,1.8.12,Bump version from 1.8.11 to 1.8.12,2021-10-26T17:08:51+00:00,app-release-github.apk,Bump_version_from_1.8.11_to_1.8.12_app-release-github.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.12/app-release-github.apk,application/vnd.android.package-archive,16269446
AniTrend/anitrend-app,com.mxt.anitrend,1.8.12,Bump version from 1.8.11 to 1.8.12,2021-10-26T17:08:51+00:00,app-release.apk,Bump_version_from_1.8.11_to_1.8.12_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.12/app-release.apk,application/vnd.android.package-archive,16269448
AniTrend/anitrend-app,com.mxt.anitrend,1.8.11,Bump version from 1.8.10 to 1.8.11,2021-10-26T07:58:40+00:00,app-github-release.apk,Bump_version_from_1.8.10_to_1.8.11_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.11/app-github-release.apk,application/vnd.android.package-archive,16269407
AniTrend/anitrend-app,com.mxt.anitrend,1.8.11,Bump version from 1.8.10 to 1.8.11,2021-10-26T07:58:40+00:00,app-release.apk,Bump_version_from_1.8.10_to_1.8.11_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.11/app-release.apk,application/vnd.android.package-archive,16269418
AniTrend/anitrend-app,com.mxt.anitrend,1.8.10,Bump version from 1.8.9 to 1.8.10,2021-10-25T07:59:44+00:00,app-github-release.apk,Bump_version_from_1.8.9_to_1.8.10_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.10/app-github-release.apk,application/vnd.android.package-archive,16269412
AniTrend/anitrend-app,com.mxt.anitrend,1.8.10,Bump version from 1.8.9 to 1.8.10,2021-10-25T07:59:44+00:00,app-release.apk,Bump_version_from_1.8.9_to_1.8.10_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.10/app-release.apk,application/vnd.android.package-archive,16269407
